CUSTID,AGE,AGEGRP1,AGEGRP2,AGEGRP3,AGEGRP4,AGEGRP5,AGEGRP6,SEX,EDUC,INCOME,INCGRP1,INCGRP2,INCGRP3,INCGRP4,INCGRP5,INCGRP6,KIDHOME,TEENHOME,GOURMAGS,WINEMAGS,STYLMAGS,HOUSMAGS,SPRTMAGS,TRAVMAGS,CULTMAGS,COMPMAGS,FIRSTPUR,LASTPUR,NPURCH,TBOTTLES,TOTCAT,TOTCREV,TOTCCOST,TOTCPROF,REV1STYR,REVLSTYR,COSTLAST,LTV,PROBSTAY,AVGPURCH,AVGDISC,AVGQUAL,PCTWEB,PERCDR,PERCSR,PERCDW,PERCSW,PERCDE,PERCEX,TOTLCOMP,DATELATE,TOTWCOMP,DATEWRNG,TOTPCOMM,DATELIKE,WINELOVR,WINEKNOW,COMPKNOW,KNOWALTW,STATUS,PARTIES,TRAVEL,CULTURAL,SATISWWW,TRUSTWWW,VALUEWWW,LOYALWWW,FACEBOOK,WINETAST
10082,46,0,0,0,1,0,0,0,20,126745,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,793,51,5,6,9,165.67,179.42,-13.75,30.84,134.83,153.5,-93.91,90,33.13,22,99,100,67,33,0,0,0,17,0,.,0,.,0,.,6,4,5,5,5,2,1,5,5,4,4,4,0,0
10083,68,0,0,0,0,0,1,0,20,142927,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,925,12,15,27,11,500.66,492.44,8.22,92.86,285.22,293.86,-43.47,90,33.38,14,83,73,56,0,0,15,30,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10084,26,0,1,0,0,0,0,0,17,30705,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,176,1,1,2,6.89,20.75,-13.86,6.89,6.89,17.75,-30.46,70,6.89,65,78,0,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10085,45,0,0,0,1,0,0,1,13,54275,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,823,304,2,3,10,44.72,51.78,-7.06,31.32,13.4,20.72,-36.83,90,22.36,0,80,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10086,52,0,0,0,1,0,0,1,15,69284,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1045,755,2,3,12,29.85,82.81,-52.96,29.85,0,12,-33.66,70,14.92,67,83,0,33,0,0,67,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10087,26,0,1,0,0,0,0,1,16,32795,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1436,1436,1,1,16,7.77,36.29,-28.52,7.77,0,16,-44.88,70,7.77,69,82,100,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10088,29,0,1,0,0,0,0,0,16,29847,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,993,452,2,2,11,43.96,74.2,-30.24,24.84,0,11,-30.85,70,21.98,38,98,0,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10089,72,0,0,0,0,0,1,1,17,165277,0,0,0,0,0,1,0,0,1,2,2,1,0,1,0,0,626,107,3,9,7,265.29,225.5,39.79,168.66,96.63,84.31,45.16,80,88.43,0,100,33,0,67,0,0,33,33,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
10090,48,0,0,0,1,0,0,0,20,73743,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1025,219,2,2,12,30.15,36.62,-6.47,15.83,14.32,23.46,-45.98,90,15.08,0,78,100,0,50,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10091,60,0,0,0,0,1,0,0,19,148906,0,0,0,0,0,1,1,0,2,1,0,0,2,2,1,0,275,29,2,4,4,171.16,141.42,29.74,171.16,171.16,140.92,84.82,70,85.58,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10092,63,0,0,0,0,1,0,0,16,200596,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,390,15,4,8,5,199.14,165.34,33.8,152.3,157.12,130.72,96.76,80,49.79,0,98,100,0,100,0,0,0,25,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
10093,69,0,0,0,0,0,1,1,19,187156,0,0,0,0,0,1,0,0,2,2,1,2,0,2,1,0,860,30,44,124,10,3810.27,3085.76,724.51,1013.89,2155.87,1734.68,2118.99,90,86.6,0,96,86,42,31,4,8,15,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
10094,29,0,1,0,0,0,0,1,16,33436,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1282,1282,1,1,15,4.17,29.93,-25.76,4.17,0,15,-42.07,70,4.17,72,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10095,28,0,1,0,0,0,0,0,20,29075,0,1,0,0,0,0,1,0,1,1,0,1,2,0,0,0,871,871,1,1,10,10.18,21.14,-10.96,10.18,0,10,-28.05,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10096,71,0,0,0,0,0,1,0,20,166952,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1257,71,34,71,14,901.51,893.52,7.99,230.17,285.55,269.43,81.1,90,26.52,12,82,100,65,10,3,13,10,0,0,.,0,.,2,191,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10097,70,0,0,0,0,0,1,0,13,101888,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,14,1,2,1,42.98,38.38,4.6,42.98,42.98,35.38,21.32,70,42.98,0,86,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10098,70,0,0,0,0,0,1,0,12,138555,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,977,28,23,41,11,1514.03,1291.23,222.8,249.06,925.57,751.46,875.94,90,65.83,0,99,0,49,20,7,2,22,2,0,.,0,.,0,.,4,5,2,6,4,3,2,3,5,5,5,3,0,0
10099,56,0,0,0,0,1,0,0,20,124042,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1329,23,6,6,15,128.22,123.04,5.18,12.47,43,50.61,-38.31,90,21.37,2,88,83,83,0,0,0,17,17,0,.,0,.,1,23,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10100,47,0,0,0,1,0,0,1,12,65262,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1339,1339,1,1,15,6.44,35.87,-29.43,6.44,0,15,-42.07,70,6.44,75,78,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10101,62,0,0,0,0,1,0,1,13,146187,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1357,306,7,15,15,195.83,192.64,3.19,20.36,134.75,122.8,60.12,90,27.98,0,85,0,80,0,0,0,20,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10102,39,0,0,1,0,0,0,1,13,43664,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,191,191,1,1,3,14.91,15.18,-0.27,14.91,14.91,14.93,-0.06,70,14.91,0,74,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10103,56,0,0,0,0,1,0,1,15,100894,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,90,90,1,1,1,33.63,48.45,-14.82,33.63,33.63,48.2,-40.87,70,33.63,43,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10104,60,0,0,0,0,1,0,0,14,112164,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,0,394,15,9,19,5,772.19,647.01,125.18,558.96,679.95,548.96,480.12,80,85.8,0,100,11,63,21,0,0,16,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
10105,26,0,1,0,0,0,0,0,18,24940,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,606,3,5,5,7,141.91,136.69,5.22,66,75.91,77.32,-5.16,80,28.38,12,99,100,60,0,20,0,20,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10106,32,0,1,0,0,0,0,0,14,56564,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,264,264,1,1,3,4.21,12.11,-7.9,4.21,4.21,11.86,-21.47,70,4.21,62,73,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10107,40,0,0,1,0,0,0,1,13,31551,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,430,430,1,1,5,4.21,16.86,-12.65,4.21,0,5,-14.02,70,4.21,62,73,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10108,34,0,1,0,0,0,0,0,15,70062,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,352,352,1,1,4,10.18,15.14,-4.96,10.18,10.18,12.14,-5.5,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10109,37,0,0,1,0,0,0,1,13,106142,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1358,3,29,29,15,249.45,692.67,-443.22,43.72,111.05,279.16,-845.74,90,8.6,67,84,0,59,21,0,7,14,3,0,.,0,.,1,317,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10110,45,0,0,0,1,0,0,1,20,125636,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1,0,777,32,5,6,9,44.43,152.24,-107.81,24.45,19.98,89.87,-351.62,90,8.89,68,79,100,67,0,0,33,0,0,1,311,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10111,48,0,0,0,1,0,0,0,20,87521,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1210,8,7,8,14,54.31,167.86,-113.55,13.54,40.78,117.36,-385.28,90,7.76,68,82,14,75,0,0,25,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10112,35,0,0,1,0,0,0,1,18,106839,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,37,37,1,1,1,25.46,38.96,-13.5,25.46,25.46,38.71,-37.18,70,25.46,46,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10113,34,0,1,0,0,0,0,1,19,38958,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,628,628,1,1,7,21.24,45.02,-23.78,21.24,0,7,-19.63,70,21.24,55,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10114,38,0,0,1,0,0,0,1,18,108378,0,0,0,0,1,0,1,0,0,1,2,1,0,1,0,0,748,11,20,27,9,894.99,815.44,79.55,338.24,556.75,527.71,146.11,90,44.75,8,99,95,41,52,0,7,0,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10115,55,0,0,0,0,1,0,0,16,51360,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,281,96,3,3,4,19.36,62.37,-43.01,19.36,19.36,56.12,-103.1,70,6.45,69,78,33,33,0,0,33,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10116,64,0,0,0,0,1,0,0,17,162400,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1304,11,3,5,15,177.79,163.48,14.31,76.58,55.52,59.42,-19.62,90,59.26,0,100,33,60,0,40,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10117,66,0,0,0,0,0,1,1,19,155861,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,0,122,0,3,10,2,360.51,291.15,69.36,360.51,360.51,290.4,196.65,70,120.17,0,100,100,30,40,0,0,30,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10118,46,0,0,0,1,0,0,0,14,47368,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,251,251,1,1,3,12.22,36.56,-24.34,12.22,12.22,33.56,-59.85,70,12.22,68,88,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10119,34,0,1,0,0,0,0,0,17,51015,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,931,61,4,4,11,26.15,87.38,-61.23,14.21,11.94,42.97,-156.11,90,6.54,71,79,75,25,0,0,25,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10120,38,0,0,1,0,0,0,0,20,54984,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,409,25,2,2,5,24.05,57.42,-33.37,6.44,17.61,36.3,-68.51,80,12.03,65,88,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10121,69,0,0,0,0,0,1,0,14,177215,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,527,11,23,47,6,998.7,1380.57,-381.87,756.37,749.37,1071.29,-1179.92,80,43.42,39,98,87,40,49,4,0,6,4,0,.,0,.,1,12,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10122,53,0,0,0,1,0,0,1,18,94420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,606,606,1,1,7,4.17,21.93,-17.76,4.17,0,7,-19.63,70,4.17,72,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10123,36,0,0,1,0,0,0,1,13,39470,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1200,12,7,7,14,53.05,165.55,-112.5,21.1,26.47,70.62,-222.1,90,7.58,69,84,0,29,57,0,0,14,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10124,32,0,1,0,0,0,0,0,15,110940,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,135,135,1,1,2,19.77,29.52,-9.75,19.77,19.77,29.27,-26.64,70,19.77,42,92,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10125,64,0,0,0,0,1,0,0,20,157644,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1074,3,37,98,12,2188.85,1830.63,358.22,915.04,720.19,588.19,664.09,90,59.16,0,87,70,56,4,11,19,9,7,1,930,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10126,68,0,0,0,0,0,1,0,20,130472,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,125,119,2,3,2,55.42,111.48,-56.06,55.42,55.42,110.98,-155.83,70,27.71,43,100,100,67,0,0,0,33,33,0,.,1,119,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10127,70,0,0,0,0,0,1,1,13,163564,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,264,264,1,2,3,109.04,90.49,18.55,109.04,109.04,90.24,52.73,70,109.04,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10128,45,0,0,0,1,0,0,1,20,31746,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1422,1089,2,2,16,23.54,35.34,-11.8,23.54,0,16,-44.88,70,11.77,0,76,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10129,45,0,0,0,1,0,0,1,14,191108,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,280,53,3,8,4,110.89,96.2,14.69,110.89,110.89,92.7,51.02,70,36.96,0,83,67,0,0,0,100,0,25,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10130,73,0,0,0,0,0,1,1,16,99847,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,96,96,1,2,2,20.36,21.28,-0.92,20.36,20.36,18.28,5.83,70,20.36,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10131,32,0,1,0,0,0,0,1,13,79009,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1329,17,39,56,15,1667.74,1471.38,196.36,131.11,446.71,377.53,348.06,90,42.76,1,95,0,38,36,0,21,5,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10132,53,0,0,0,1,0,0,0,16,110482,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,130,130,1,2,2,64.42,56.54,7.88,64.42,64.42,53.54,30.52,70,64.42,0,100,0,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10133,30,0,1,0,0,0,0,1,20,31271,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,614,170,3,3,7,32.45,83.74,-51.29,10.95,26.97,65.47,-141.1,80,10.82,69,91,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10134,60,0,0,0,0,1,0,0,18,103087,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,328,328,1,2,4,39.54,61.54,-22,39.54,39.54,58.54,-53.28,70,39.54,42,92,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10135,44,0,0,1,0,0,0,0,19,44459,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,745,745,1,1,9,7.87,20.5,-12.63,7.87,0,9,-25.24,70,7.87,44,89,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10136,63,0,0,0,0,1,0,0,20,114110,0,0,0,0,1,0,0,0,0,1,1,1,0,2,1,1,693,127,4,7,8,181.3,154.06,27.24,124.86,56.44,53.16,12.02,80,45.33,0,99,100,29,29,0,43,0,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10137,54,0,0,0,1,0,0,1,19,98505,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,270,270,1,1,3,30.59,30.47,0.12,30.59,30.59,27.47,8.75,70,30.59,0,100,0,0,0,0,0,100,0,0,.,0,.,0,.,5,4,3,5,3,4,5,4,5,5,5,5,0,0
10138,52,0,0,0,1,0,0,1,19,57787,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,386,386,1,1,5,36.87,37.5,-0.63,36.87,0,5,-14.02,70,36.87,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10139,33,0,1,0,0,0,0,0,16,54641,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,882,882,1,1,10,6.44,33.62,-27.18,6.44,0,10,-28.05,70,6.44,75,78,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10140,54,0,0,0,1,0,0,1,13,135200,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,45,45,1,1,1,4.21,12.86,-8.65,4.21,4.21,9.86,-15.86,70,4.21,62,73,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10141,35,0,0,1,0,0,0,0,13,32004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1303,44,7,7,15,98.12,205.62,-107.5,11.11,31.62,76.18,-224.2,90,14.02,57,90,43,43,29,0,29,0,0,0,.,0,.,0,.,6,4,3,5,3,6,2,2,2,1,2,1,0,0
10142,57,0,0,0,0,1,0,0,15,126144,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,602,37,5,8,7,315.2,274.16,41.04,64.1,251.1,207.88,158.41,80,63.04,0,100,0,63,38,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
10143,66,0,0,0,0,0,1,0,13,157473,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,877,10,57,138,10,5144.94,4208.92,936.02,1777.06,2229.03,1793.24,2192.44,90,90.26,0,100,56,49,30,9,2,10,3,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10144,57,0,0,0,0,1,0,1,15,145478,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,486,27,7,15,6,379.24,365.67,13.57,321.12,321.38,289.39,117.25,80,54.18,15,89,0,67,0,13,20,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10145,58,0,0,0,0,1,0,1,14,128395,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,480,116,8,17,6,578.24,473.32,104.92,578.24,361.7,295.35,243.19,80,72.28,0,99,88,47,29,12,12,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10146,38,0,0,1,0,0,0,0,20,72645,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,310,71,2,2,4,24.59,52,-27.41,24.59,24.59,51.5,-75.48,70,12.29,62,94,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10147,62,0,0,0,0,1,0,0,14,127018,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1333,18,21,31,15,820.66,712.82,107.84,150.17,215.21,187.17,141.07,90,39.08,4,93,90,32,42,0,19,6,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10148,36,0,0,1,0,0,0,0,19,44512,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1166,118,3,3,13,57.34,77.46,-20.12,30.57,26.77,44,-86.68,90,19.11,14,94,0,33,0,0,33,33,67,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10149,63,0,0,0,0,1,0,0,17,190174,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,719,40,12,28,8,918.96,751.67,167.29,101.57,817.39,661.91,569.88,80,76.58,0,98,83,43,43,0,14,0,25,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10150,39,0,0,1,0,0,0,0,12,74440,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,49,49,1,1,1,12.22,34.56,-22.34,12.22,12.22,31.56,-54.24,70,12.22,68,88,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10151,44,0,0,1,0,0,0,1,14,39726,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,881,881,1,1,10,56.93,58.54,-1.61,56.93,0,10,-28.05,70,56.93,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10152,26,0,1,0,0,0,0,0,15,32368,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1036,1036,1,1,12,6.44,32.87,-26.43,6.44,0,12,-33.66,70,6.44,75,78,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
10153,36,0,0,1,0,0,0,1,12,81674,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,543,285,2,2,6,16.33,27.22,-10.9,16.33,10.18,14.14,-14.51,80,8.16,25,87,50,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10154,27,0,1,0,0,0,0,1,20,61243,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,708,708,1,1,8,27.57,30.31,-2.74,27.57,0,8,-22.44,70,27.57,0,100,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10155,54,0,0,0,1,0,0,1,17,134765,0,0,0,0,0,1,0,1,1,2,1,1,0,1,1,0,727,15,33,38,8,1372.64,1122.63,250.01,632.08,764.84,619.88,531.32,80,41.6,0,100,91,53,32,5,8,3,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10156,68,0,0,0,0,0,1,1,20,81810,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,180,33,3,3,2,105.33,95.26,10.07,105.33,105.33,86.26,53.49,70,35.11,0,97,0,33,33,33,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10157,65,0,0,0,0,0,1,1,19,157719,0,0,0,0,0,1,1,0,1,2,1,0,0,1,1,1,1241,40,10,20,14,643.3,531.14,112.16,107.32,535.98,442.78,468.89,90,64.33,0,97,100,50,20,10,20,0,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10158,60,0,0,0,0,1,0,1,20,130265,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,679,35,12,24,8,576.77,827.16,-250.39,20.23,556.54,783.7,-832.6,80,48.06,44,98,100,75,17,8,0,0,0,0,.,0,.,1,122,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10159,58,0,0,0,0,1,0,0,16,158651,0,0,0,0,0,1,0,1,1,1,0,0,1,2,0,1,1334,17,17,20,15,500.51,430.66,69.85,95.55,257.29,220.84,183.38,90,29.44,0,90,76,60,5,5,15,15,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10160,26,0,1,0,0,0,0,1,13,29457,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1002,1002,1,1,12,5.16,26.46,-21.3,5.16,0,12,-33.66,70,5.16,64,73,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10161,62,0,0,0,0,1,0,1,13,149364,0,0,0,0,0,1,0,0,1,1,2,2,0,1,0,0,500,44,8,16,6,616.18,522.96,93.22,317.72,507.76,412.22,350.18,80,77.02,0,100,0,50,13,13,0,25,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
10162,65,0,0,0,0,0,1,1,12,161415,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,886,7,15,32,10,741.42,668.03,73.38,154.86,586.56,510.13,384.49,90,49.43,5,90,27,63,9,22,0,6,9,0,.,0,.,1,65,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10163,71,0,0,0,0,0,1,0,12,159335,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,727,194,2,4,8,81.36,79.08,2.28,61.18,20.18,24.14,-14.51,80,40.68,0,91,0,0,0,0,50,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10164,51,0,0,0,1,0,0,0,18,36657,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,870,870,1,1,10,6.44,33.62,-27.18,6.44,0,10,-28.05,70,6.44,75,78,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
10165,53,0,0,0,1,0,0,1,19,85030,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1201,36,8,8,14,44.99,142.14,-97.15,19.78,9.91,44.18,-172.42,90,5.62,69,79,75,63,38,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
